OID_,Value,Count,Feature_hoos2,bps_aoi,evt_aoi,MAP_UNIT_SYMBOL,BPS_MODEL,BPS_NAME,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,EVT_NAME,EVT_PHYS
962,962,473,7,2072,7905,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Deciduous Forest,Developed
963,963,17,7,2072,7927,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Developed Mixed Forest,Developed
964,964,32,7,2072,7296,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-Low Intensity,Developed-Low Intensity
965,965,16,7,2079,7977,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Eastern Cool Temperate Pasture and Hayland,Agricultural
966,966,70,7,2088,7977,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Pasture and Hayland,Agricultural
967,967,15,7,2088,9817,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Ruderal Meadow,Exotic Herbaceous
968,968,24,7,2072,7908,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Herbaceous,Developed
969,969,11,7,2072,7907,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Mixed Forest,Developed
970,970,11,7,2079,9315,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Northern & Central Native Ruderal Forest,Conifer-Hardwood
971,971,22,7,2088,9315,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Native Ruderal Forest,Conifer-Hardwood
972,972,13,7,2072,7297,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-Medium Intensity,Developed-Medium Intensity
973,973,29,7,2072,7925,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Developed Deciduous Forest,Developed
974,974,40,7,2088,7299,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Developed-Roads,Developed-Roads
975,975,7,7,2088,7905,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Deciduous Forest,Developed
976,976,155,7,2085,7299,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Developed-Roads,Developed-Roads
977,977,63,7,2085,7905,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Deciduous Forest,Developed
978,978,4,7,2072,7906,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Evergreen Forest,Developed
979,979,10,7,2067,7929,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Developed Herbaceous,Developed
980,980,19,7,2067,7925,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Developed Deciduous Forest,Developed
981,981,5,7,2088,9726,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
982,982,16,7,2088,9224,223De03,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Small Stream and Riparian Forest,Riparian
983,983,1,7,2084,9726,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
984,984,12,7,2076,7321,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,South-Central Interior Mesophytic Forest,Hardwood
985,985,100,7,2079,7321,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Mesophytic Forest,Hardwood
986,986,7,7,2079,7299,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Developed-Roads,Developed-Roads
987,987,33,7,2084,7905,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Deciduous Forest,Developed
988,988,29,7,2076,7977,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Eastern Cool Temperate Pasture and Hayland,Agricultural
989,989,85,7,2084,7299,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Developed-Roads,Developed-Roads
990,990,20,7,2084,9817,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Northern & Central Ruderal Meadow,Exotic Herbaceous
991,991,1,7,2084,7925,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Deciduous Forest,Developed
992,992,5,7,2072,9317,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
993,993,3,7,2084,7909,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Shrubland,Developed
994,994,5,7,2085,7909,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Shrubland,Developed
995,995,8,7,2067,7927,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Developed Mixed Forest,Developed
996,996,1,7,2072,7291,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Central Interior Highlands Calcareous Glade and Barrens Herbaceous,Grassland
997,997,1,7,2076,7974,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Eastern Cool Temperate Row Crop,Agricultural
998,998,4,7,2085,7908,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Urban Herbaceous,Developed
999,999,3,7,2085,7929,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Developed Herbaceous,Developed
1000,1000,4,7,2084,7976,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1001,1001,53,7,2076,7305,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1002,1002,1,7,2078,7977,223De03,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Eastern Cool Temperate Pasture and Hayland,Agricultural
1003,1003,31,7,2078,7305,223De03,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1004,1004,2,7,2067,7297,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Developed-Medium Intensity,Developed-Medium Intensity
1005,1005,2,7,2067,7457,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
1006,1006,5,7,2072,7457,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
1007,1007,1,7,2076,9817,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Northern & Central Ruderal Meadow,Exotic Herbaceous
1008,1008,3,7,2072,7975,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Close Grown Crop,Agricultural
1009,1009,2,7,2067,7978,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Wheat,Agricultural
1010,1010,2,7,2079,9817,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,Northern & Central Ruderal Meadow,Exotic Herbaceous
1011,1011,9,7,2067,7907,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Urban Mixed Forest,Developed
1012,1012,790,7,2085,7974,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Row Crop,Agricultural
1013,1013,32,7,2084,9224,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Small Stream and Riparian Forest,Riparian
1014,1014,2,7,2084,7908,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Herbaceous,Developed
1015,1015,1,7,2084,7929,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Developed Herbaceous,Developed
1016,1016,2,7,2085,7296,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Developed-Low Intensity,Developed-Low Intensity
1017,1017,688,7,2085,9224,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior Small Stream and Riparian Forest,Riparian
1018,1018,33,7,2072,9224,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior Small Stream and Riparian Forest,Riparian
1019,1019,17,7,2067,9224,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Small Stream and Riparian Forest,Riparian
1020,1020,13112,6,2072,7321,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,South-Central Interior Mesophytic Forest,Hardwood
1021,1021,168,6,2072,7976,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1022,1022,9594,6,2072,7305,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1023,1023,565,6,2084,7321,223De02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,South-Central Interior Mesophytic Forest,Hardwood
1024,1024,159,5,2078,7321,223De01,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,South-Central Interior Mesophytic Forest,Hardwood
1025,1025,6787,6,2067,7321,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,South-Central Interior Mesophytic Forest,Hardwood
1026,1026,1661,6,2085,7321,223De02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior Mesophytic Forest,Hardwood
1027,1027,8198,6,2067,7305,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1028,1028,1,7,2079,9726,223De03,14010_43_44_47_48_53,Central Interior Highlands Calcareous Glade and Barrens,19,16,5,3,South-Central Interior Small Stream and Riparian Herbaceous,Riparian
1029,1029,2,7,2067,7906,223De03,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Urban Evergreen Forest,Developed
1030,1030,1,7,2085,7457,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,South-Central Interior / Upper Coastal Plain Wet Flatwoods,Riparian
1031,1031,39,7,2078,7321,223De03,13630_47_53,Central Interior Highlands Dry Acidic Glade and Barrens,29,16,7,4,South-Central Interior Mesophytic Forest,Hardwood
1032,1032,1743,6,2072,7974,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Row Crop,Agricultural
1033,1033,256,6,2088,7321,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Mesophytic Forest,Hardwood
1034,1034,482,6,2085,7305,223De02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1035,1035,108,6,2088,7305,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1036,1036,291,6,2067,7976,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1037,1037,1087,6,2067,7974,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Row Crop,Agricultural
1038,1038,11,6,2072,9317,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub
1039,1039,1,7,2076,9315,223De03,13530_47,Southern Appalachian Low-Elevation Pine Forest,100,1204,2,2,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1040,1040,173,6,2084,7305,223De02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
1041,1041,27,6,2088,7976,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1042,1042,110,6,2088,7974,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Row Crop,Agricultural
1043,1043,417,6,2072,9315,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1044,1044,26,6,2088,9817,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Northern & Central Ruderal Meadow,Exotic Herbaceous
1045,1045,84,6,2085,9315,223De02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1046,1046,366,6,2072,9817,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Northern & Central Ruderal Meadow,Exotic Herbaceous
1047,1047,1,6,2088,9725,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,South-Central Interior Large Floodplain Herbaceous,Riparian
1048,1048,320,6,11,7292,223De02,,Open Water,0,0,0,0,Open Water,Open Water
1049,1049,673,6,2067,9817,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Ruderal Meadow,Exotic Herbaceous
1050,1050,56,6,2072,7296,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-Low Intensity,Developed-Low Intensity
1051,1051,39,6,2072,7929,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Developed Herbaceous,Developed
1052,1052,52,6,2072,7908,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Herbaceous,Developed
1053,1053,751,6,2067,9315,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Northern & Central Native Ruderal Forest,Conifer-Hardwood
1054,1054,285,6,2085,7299,223De02,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Developed-Roads,Developed-Roads
1055,1055,766,6,2072,7299,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-Roads,Developed-Roads
1056,1056,116,6,2084,7299,223De02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Developed-Roads,Developed-Roads
1057,1057,152,6,2067,7905,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Urban Deciduous Forest,Developed
1058,1058,193,6,2072,7905,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Urban Deciduous Forest,Developed
1059,1059,1,7,2072,7298,223De03,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Developed-High Intensity,Developed-High Intensity
1060,1060,19,6,2084,7905,223De02,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Urban Deciduous Forest,Developed
1061,1061,78,7,2085,7976,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural
1062,1062,7,6,2088,7905,223De02,14790_41_42_47_48_50_51_53,Central Interior and Appalachian Swamp Systems,987,0,0,987,Eastern Cool Temperate Urban Deciduous Forest,Developed
1063,1063,28,7,2085,9314,223De03,14720_44_46_47_48,Central Interior and Appalachian Riparian Systems,990,0,200,167,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian
1064,1064,686,6,2067,7299,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Developed-Roads,Developed-Roads
1065,1065,83,6,2067,7296,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Developed-Low Intensity,Developed-Low Intensity
1066,1066,16,7,2084,7974,223De03,14710_47_48_53_54_57_59_60_61_63,Central Interior and Appalachian Floodplain Systems,613,392,121,80,Eastern Cool Temperate Row Crop,Agricultural
1067,1067,35,6,2067,7909,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Urban Shrubland,Developed
1068,1068,50,6,2067,7929,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Developed Herbaceous,Developed
1069,1069,662,6,2072,7977,223De02,13210_47_48_53_57,South-Central Interior Mesophytic Forest,869,534,86,68,Eastern Cool Temperate Pasture and Hayland,Agricultural
1070,1070,327,6,2067,7977,223De02,13050_47_48,Southern Interior Low Plateau Dry-Mesic Oak Forest,6,199,21,4,Eastern Cool Temperate Pasture and Hayland,Agricultural
